Country Name,Country Code,year,sex_ratio,sex_ratio_per_100_female,deviation_from_105,fertility_rate,china_policy_phase
Russian Federation,RUS,1978,1.049,104.89999999999999,-0.10000000000000853,1.92,not_applicable
Russian Federation,RUS,1979,1.048,104.80000000000001,-0.19999999999998863,1.9,not_applicable
Russian Federation,RUS,1980,1.047,104.69999999999999,-0.30000000000001137,1.89,not_applicable
Russian Federation,RUS,1981,1.049,104.89999999999999,-0.10000000000000853,1.91,not_applicable
Russian Federation,RUS,1982,1.05,105.0,0.0,2.04,not_applicable
Russian Federation,RUS,1983,1.049,104.89999999999999,-0.10000000000000853,2.11,not_applicable
Russian Federation,RUS,1984,1.051,105.1,0.09999999999999432,2.06,not_applicable
Russian Federation,RUS,1985,1.051,105.1,0.09999999999999432,2.05,not_applicable
Russian Federation,RUS,1986,1.05,105.0,0.0,2.15,not_applicable
Russian Federation,RUS,1987,1.055,105.5,0.5,2.22,not_applicable
Russian Federation,RUS,1988,1.054,105.4,0.4000000000000057,2.12,not_applicable
Russian Federation,RUS,1989,1.057,105.69999999999999,0.6999999999999886,2.01,not_applicable
Russian Federation,RUS,1990,1.056,105.60000000000001,0.6000000000000085,1.892,not_applicable
Russian Federation,RUS,1991,1.058,105.80000000000001,0.8000000000000114,1.732,not_applicable
Russian Federation,RUS,1992,1.058,105.80000000000001,0.8000000000000114,1.552,not_applicable
Russian Federation,RUS,1993,1.058,105.80000000000001,0.8000000000000114,1.385,not_applicable
Russian Federation,RUS,1994,1.058,105.80000000000001,0.8000000000000114,1.4,not_applicable
Russian Federation,RUS,1995,1.056,105.60000000000001,0.6000000000000085,1.337,not_applicable
Russian Federation,RUS,1996,1.06,106.0,1.0,1.27,not_applicable
Russian Federation,RUS,1997,1.06,106.0,1.0,1.218,not_applicable
Russian Federation,RUS,1998,1.062,106.2,1.2000000000000028,1.232,not_applicable
Russian Federation,RUS,1999,1.064,106.4,1.4000000000000057,1.157,not_applicable
Russian Federation,RUS,2000,1.064,106.4,1.4000000000000057,1.195,not_applicable
Russian Federation,RUS,2001,1.063,106.3,1.2999999999999972,1.223,not_applicable
Russian Federation,RUS,2002,1.062,106.2,1.2000000000000028,1.286,not_applicable
Russian Federation,RUS,2003,1.062,106.2,1.2000000000000028,1.319,not_applicable
Russian Federation,RUS,2004,1.06,106.0,1.0,1.344,not_applicable
Russian Federation,RUS,2005,1.059,105.89999999999999,0.8999999999999915,1.294,not_applicable
Russian Federation,RUS,2006,1.059,105.89999999999999,0.8999999999999915,1.305,not_applicable
Russian Federation,RUS,2007,1.06,106.0,1.0,1.416,not_applicable
Russian Federation,RUS,2008,1.057,105.69999999999999,0.6999999999999886,1.502,not_applicable
Russian Federation,RUS,2009,1.057,105.69999999999999,0.6999999999999886,1.542,not_applicable
Russian Federation,RUS,2010,1.058,105.80000000000001,0.8000000000000114,1.567,not_applicable
Russian Federation,RUS,2011,1.058,105.80000000000001,0.8000000000000114,1.582,not_applicable
Russian Federation,RUS,2012,1.059,105.89999999999999,0.8999999999999915,1.691,not_applicable
Russian Federation,RUS,2013,1.057,105.69999999999999,0.6999999999999886,1.707,not_applicable
Russian Federation,RUS,2014,1.06,106.0,1.0,1.75,not_applicable
Russian Federation,RUS,2015,1.059,105.89999999999999,0.8999999999999915,1.777,not_applicable
Russian Federation,RUS,2016,1.059,105.89999999999999,0.8999999999999915,1.762,not_applicable
Russian Federation,RUS,2017,1.059,105.89999999999999,0.8999999999999915,1.621,not_applicable
Russian Federation,RUS,2018,1.058,105.80000000000001,0.8000000000000114,1.579,not_applicable
Russian Federation,RUS,2019,1.058,105.80000000000001,0.8000000000000114,1.504,not_applicable
Russian Federation,RUS,2020,1.058,105.80000000000001,0.8000000000000114,1.505,not_applicable
Russian Federation,RUS,2021,1.057,105.69999999999999,0.6999999999999886,1.505,not_applicable
Russian Federation,RUS,2022,1.057,105.69999999999999,0.6999999999999886,1.416,not_applicable
Russian Federation,RUS,2023,1.057,105.69999999999999,0.6999999999999886,1.41,not_applicable
Senegal,SEN,1960,1.03,103.0,-2.0,6.996,not_applicable
Senegal,SEN,1961,1.03,103.0,-2.0,7.038,not_applicable
Senegal,SEN,1962,1.03,103.0,-2.0,7.079,not_applicable
Senegal,SEN,1963,1.03,103.0,-2.0,7.12,not_applicable
Senegal,SEN,1964,1.031,103.1,-1.9000000000000057,7.157,not_applicable
Senegal,SEN,1965,1.031,103.1,-1.9000000000000057,7.19,not_applicable
Senegal,SEN,1966,1.031,103.1,-1.9000000000000057,7.217,not_applicable
Senegal,SEN,1967,1.032,103.2,-1.7999999999999972,7.237,not_applicable
Senegal,SEN,1968,1.031,103.1,-1.9000000000000057,7.251,not_applicable
Senegal,SEN,1969,1.032,103.2,-1.7999999999999972,7.259,not_applicable
Senegal,SEN,1970,1.032,103.2,-1.7999999999999972,7.262,not_applicable
Senegal,SEN,1971,1.032,103.2,-1.7999999999999972,7.261,not_applicable
Senegal,SEN,1972,1.032,103.2,-1.7999999999999972,7.258,not_applicable
Senegal,SEN,1973,1.032,103.2,-1.7999999999999972,7.255,not_applicable
Senegal,SEN,1974,1.032,103.2,-1.7999999999999972,7.252,not_applicable
Senegal,SEN,1975,1.031,103.1,-1.9000000000000057,7.252,not_applicable
Senegal,SEN,1976,1.031,103.1,-1.9000000000000057,7.258,not_applicable
Senegal,SEN,1977,1.032,103.2,-1.7999999999999972,7.268,not_applicable
Senegal,SEN,1978,1.032,103.2,-1.7999999999999972,7.279,not_applicable
Senegal,SEN,1979,1.032,103.2,-1.7999999999999972,7.29,not_applicable
Senegal,SEN,1980,1.033,103.3,-1.7000000000000028,7.292,not_applicable
Senegal,SEN,1981,1.033,103.3,-1.7000000000000028,7.279,not_applicable
Senegal,SEN,1982,1.032,103.2,-1.7999999999999972,7.245,not_applicable
Senegal,SEN,1983,1.032,103.2,-1.7999999999999972,7.189,not_applicable
Senegal,SEN,1984,1.032,103.2,-1.7999999999999972,7.111,not_applicable
Senegal,SEN,1985,1.03,103.0,-2.0,7.013,not_applicable
Senegal,SEN,1986,1.029,102.89999999999999,-2.1000000000000085,6.902,not_applicable
Senegal,SEN,1987,1.029,102.89999999999999,-2.1000000000000085,6.785,not_applicable
Senegal,SEN,1988,1.028,102.8,-2.200000000000003,6.577,not_applicable
Senegal,SEN,1989,1.028,102.8,-2.200000000000003,6.479,not_applicable
Senegal,SEN,1990,1.029,102.89999999999999,-2.1000000000000085,6.396,not_applicable
Senegal,SEN,1991,1.031,103.1,-1.9000000000000057,6.267,not_applicable
Senegal,SEN,1992,1.033,103.3,-1.7000000000000028,6.149,not_applicable
Senegal,SEN,1993,1.033,103.3,-1.7000000000000028,6.049,not_applicable
Senegal,SEN,1994,1.033,103.3,-1.7000000000000028,5.915,not_applicable
Senegal,SEN,1995,1.033,103.3,-1.7000000000000028,5.819,not_applicable
Senegal,SEN,1996,1.034,103.4,-1.5999999999999943,5.723,not_applicable
Senegal,SEN,1997,1.034,103.4,-1.5999999999999943,5.639,not_applicable
Senegal,SEN,1998,1.034,103.4,-1.5999999999999943,5.581,not_applicable
Senegal,SEN,1999,1.035,103.49999999999999,-1.5000000000000142,5.573,not_applicable
Senegal,SEN,2000,1.036,103.60000000000001,-1.3999999999999915,5.498,not_applicable
Senegal,SEN,2001,1.037,103.69999999999999,-1.3000000000000114,5.397,not_applicable
Senegal,SEN,2002,1.037,103.69999999999999,-1.3000000000000114,5.301,not_applicable
Senegal,SEN,2003,1.036,103.60000000000001,-1.3999999999999915,5.246,not_applicable
Senegal,SEN,2004,1.037,103.69999999999999,-1.3000000000000114,5.192,not_applicable
Senegal,SEN,2005,1.037,103.69999999999999,-1.3000000000000114,5.133,not_applicable
Senegal,SEN,2006,1.037,103.69999999999999,-1.3000000000000114,5.064,not_applicable
Senegal,SEN,2007,1.037,103.69999999999999,-1.3000000000000114,5.018,not_applicable
Senegal,SEN,2008,1.036,103.60000000000001,-1.3999999999999915,5.024,not_applicable
Senegal,SEN,2009,1.037,103.69999999999999,-1.3000000000000114,5.025,not_applicable
Senegal,SEN,2010,1.037,103.69999999999999,-1.3000000000000114,5.055,not_applicable
Senegal,SEN,2011,1.037,103.69999999999999,-1.3000000000000114,5.099,not_applicable
Senegal,SEN,2012,1.036,103.60000000000001,-1.3999999999999915,5.129,not_applicable
Senegal,SEN,2013,1.035,103.49999999999999,-1.5000000000000142,5.049,not_applicable
Senegal,SEN,2014,1.034,103.4,-1.5999999999999943,4.884,not_applicable
Senegal,SEN,2015,1.034,103.4,-1.5999999999999943,4.751,not_applicable
Senegal,SEN,2016,1.033,103.3,-1.7000000000000028,4.648,not_applicable
Senegal,SEN,2017,1.032,103.2,-1.7999999999999972,4.489,not_applicable
Senegal,SEN,2018,1.031,103.1,-1.9000000000000057,4.294,not_applicable
Senegal,SEN,2019,1.031,103.1,-1.9000000000000057,4.1,not_applicable
Senegal,SEN,2020,1.031,103.1,-1.9000000000000057,4.003,not_applicable
Senegal,SEN,2021,1.031,103.1,-1.9000000000000057,3.936,not_applicable
Senegal,SEN,2022,1.031,103.1,-1.9000000000000057,3.864,not_applicable
Senegal,SEN,2023,1.031,103.1,-1.9000000000000057,3.818,not_applicable
Serbia,SRB,1960,1.069,106.89999999999999,1.8999999999999915,2.155,not_applicable
Serbia,SRB,1961,1.069,106.89999999999999,1.8999999999999915,2.133,not_applicable
Serbia,SRB,1962,1.069,106.89999999999999,1.8999999999999915,2.109,not_applicable
Serbia,SRB,1963,1.069,106.89999999999999,1.8999999999999915,2.084,not_applicable
Serbia,SRB,1964,1.069,106.89999999999999,1.8999999999999915,2.067,not_applicable
Serbia,SRB,1965,1.069,106.89999999999999,1.8999999999999915,2.057,not_applicable
Serbia,SRB,1966,1.069,106.89999999999999,1.8999999999999915,2.041,not_applicable
Serbia,SRB,1967,1.069,106.89999999999999,1.8999999999999915,2.02,not_applicable
Serbia,SRB,1968,1.069,106.89999999999999,1.8999999999999915,2.005,not_applicable
Serbia,SRB,1969,1.069,106.89999999999999,1.8999999999999915,1.986,not_applicable
Serbia,SRB,1970,1.069,106.89999999999999,1.8999999999999915,1.973,not_applicable
Serbia,SRB,1971,1.069,106.89999999999999,1.8999999999999915,1.96,not_applicable
Serbia,SRB,1972,1.069,106.89999999999999,1.8999999999999915,1.952,not_applicable
Serbia,SRB,1973,1.069,106.89999999999999,1.8999999999999915,1.94,not_applicable
Serbia,SRB,1974,1.069,106.89999999999999,1.8999999999999915,1.93,not_applicable
Serbia,SRB,1975,1.069,106.89999999999999,1.8999999999999915,1.923,not_applicable
Serbia,SRB,1976,1.069,106.89999999999999,1.8999999999999915,1.913,not_applicable
Serbia,SRB,1977,1.069,106.89999999999999,1.8999999999999915,1.901,not_applicable
Serbia,SRB,1978,1.07,107.0,2.0,1.889,not_applicable
Serbia,SRB,1979,1.07,107.0,2.0,1.875,not_applicable
Serbia,SRB,1980,1.069,106.89999999999999,1.8999999999999915,1.863,not_applicable
Serbia,SRB,1981,1.07,107.0,2.0,1.852,not_applicable
Serbia,SRB,1982,1.07,107.0,2.0,1.842,not_applicable
Serbia,SRB,1983,1.07,107.0,2.0,1.832,not_applicable
Serbia,SRB,1984,1.07,107.0,2.0,1.814,not_applicable
Serbia,SRB,1985,1.07,107.0,2.0,1.8,not_applicable
Serbia,SRB,1986,1.071,107.1,2.0999999999999943,1.778,not_applicable
Serbia,SRB,1987,1.071,107.1,2.0999999999999943,1.749,not_applicable
Serbia,SRB,1988,1.071,107.1,2.0999999999999943,1.72,not_applicable
Serbia,SRB,1989,1.071,107.1,2.0999999999999943,1.685,not_applicable
Serbia,SRB,1990,1.072,107.2,2.200000000000003,1.649,not_applicable
Serbia,SRB,1991,1.072,107.2,2.200000000000003,1.612,not_applicable
Serbia,SRB,1992,1.073,107.3,2.299999999999997,1.573,not_applicable
Serbia,SRB,1993,1.074,107.4,2.4000000000000057,1.544,not_applicable
Serbia,SRB,1994,1.075,107.5,2.5,1.505,not_applicable
Serbia,SRB,1995,1.076,107.60000000000001,2.6000000000000085,1.468,not_applicable
Serbia,SRB,1996,1.077,107.69999999999999,2.6999999999999886,1.436,not_applicable
Serbia,SRB,1997,1.077,107.69999999999999,2.6999999999999886,1.398,not_applicable
Serbia,SRB,1998,1.076,107.60000000000001,2.6000000000000085,1.37,not_applicable
Serbia,SRB,1999,1.075,107.5,2.5,1.354,not_applicable
Serbia,SRB,2000,1.074,107.4,2.4000000000000057,1.48,not_applicable
Serbia,SRB,2001,1.073,107.3,2.299999999999997,1.58,not_applicable
Serbia,SRB,2002,1.073,107.3,2.299999999999997,1.57,not_applicable
Serbia,SRB,2003,1.072,107.2,2.200000000000003,1.59,not_applicable
Serbia,SRB,2004,1.072,107.2,2.200000000000003,1.57,not_applicable
Serbia,SRB,2005,1.071,107.1,2.0999999999999943,1.45,not_applicable
Serbia,SRB,2006,1.071,107.1,2.0999999999999943,1.43,not_applicable
Serbia,SRB,2007,1.071,107.1,2.0999999999999943,1.38,not_applicable
Serbia,SRB,2008,1.07,107.0,2.0,1.4,not_applicable
Serbia,SRB,2009,1.07,107.0,2.0,1.44,not_applicable
Serbia,SRB,2010,1.07,107.0,2.0,1.4,not_applicable
Serbia,SRB,2011,1.07,107.0,2.0,1.4,not_applicable
Serbia,SRB,2012,1.07,107.0,2.0,1.45,not_applicable
Serbia,SRB,2013,1.07,107.0,2.0,1.43,not_applicable
Serbia,SRB,2014,1.07,107.0,2.0,1.46,not_applicable
Serbia,SRB,2015,1.07,107.0,2.0,1.46,not_applicable
Serbia,SRB,2016,1.069,106.89999999999999,1.8999999999999915,1.46,not_applicable
Serbia,SRB,2017,1.069,106.89999999999999,1.8999999999999915,1.49,not_applicable
Serbia,SRB,2018,1.069,106.89999999999999,1.8999999999999915,1.49,not_applicable
Serbia,SRB,2019,1.069,106.89999999999999,1.8999999999999915,1.52,not_applicable
Serbia,SRB,2020,1.069,106.89999999999999,1.8999999999999915,1.48,not_applicable
Serbia,SRB,2021,1.07,107.0,2.0,1.52,not_applicable
Serbia,SRB,2022,1.069,106.89999999999999,1.8999999999999915,1.59,not_applicable
Serbia,SRB,2023,1.069,106.89999999999999,1.8999999999999915,1.61,not_applicable
Sweden,SWE,1960,1.06,106.0,1.0,2.17,not_applicable
Sweden,SWE,1961,1.06,106.0,1.0,2.21,not_applicable
Sweden,SWE,1962,1.06,106.0,1.0,2.25,not_applicable
Sweden,SWE,1963,1.061,106.1,1.0999999999999943,2.33,not_applicable
Sweden,SWE,1964,1.058,105.80000000000001,0.8000000000000114,2.47,not_applicable
Sweden,SWE,1965,1.06,106.0,1.0,2.39,not_applicable
Sweden,SWE,1966,1.062,106.2,1.2000000000000028,2.37,not_applicable
Sweden,SWE,1967,1.062,106.2,1.2000000000000028,2.28,not_applicable
Sweden,SWE,1968,1.061,106.1,1.0999999999999943,2.07,not_applicable
Sweden,SWE,1969,1.063,106.3,1.2999999999999972,1.93,not_applicable
Sweden,SWE,1970,1.061,106.1,1.0999999999999943,1.92,not_applicable
Sweden,SWE,1971,1.062,106.2,1.2000000000000028,1.96,not_applicable
Sweden,SWE,1972,1.062,106.2,1.2000000000000028,1.91,not_applicable
Sweden,SWE,1973,1.061,106.1,1.0999999999999943,1.87,not_applicable
Sweden,SWE,1974,1.06,106.0,1.0,1.87,not_applicable
Sweden,SWE,1975,1.059,105.89999999999999,0.8999999999999915,1.77,not_applicable
Sweden,SWE,1976,1.058,105.80000000000001,0.8000000000000114,1.68,not_applicable
Sweden,SWE,1977,1.058,105.80000000000001,0.8000000000000114,1.64,not_applicable
Sweden,SWE,1978,1.055,105.5,0.5,1.6,not_applicable
Sweden,SWE,1979,1.055,105.5,0.5,1.66,not_applicable
Sweden,SWE,1980,1.055,105.5,0.5,1.68,not_applicable
Sweden,SWE,1981,1.055,105.5,0.5,1.63,not_applicable
Sweden,SWE,1982,1.059,105.89999999999999,0.8999999999999915,1.62,not_applicable
Sweden,SWE,1983,1.061,106.1,1.0999999999999943,1.61,not_applicable
Sweden,SWE,1984,1.061,106.1,1.0999999999999943,1.66,not_applicable
Sweden,SWE,1985,1.061,106.1,1.0999999999999943,1.74,not_applicable
Sweden,SWE,1986,1.057,105.69999999999999,0.6999999999999886,1.8,not_applicable
Sweden,SWE,1987,1.054,105.4,0.4000000000000057,1.84,not_applicable
Sweden,SWE,1988,1.06,106.0,1.0,1.96,not_applicable
Sweden,SWE,1989,1.059,105.89999999999999,0.8999999999999915,2.01,not_applicable
Sweden,SWE,1990,1.056,105.60000000000001,0.6000000000000085,2.13,not_applicable
Sweden,SWE,1991,1.059,105.89999999999999,0.8999999999999915,2.11,not_applicable
Sweden,SWE,1992,1.056,105.60000000000001,0.6000000000000085,2.09,not_applicable
Sweden,SWE,1993,1.049,104.89999999999999,-0.10000000000000853,1.99,not_applicable
Sweden,SWE,1994,1.048,104.80000000000001,-0.19999999999998863,1.88,not_applicable
Sweden,SWE,1995,1.054,105.4,0.4000000000000057,1.73,not_applicable
Sweden,SWE,1996,1.051,105.1,0.09999999999999432,1.6,not_applicable
Sweden,SWE,1997,1.056,105.60000000000001,0.6000000000000085,1.52,not_applicable
Sweden,SWE,1998,1.06,106.0,1.0,1.5,not_applicable
Sweden,SWE,1999,1.058,105.80000000000001,0.8000000000000114,1.5,not_applicable
Sweden,SWE,2000,1.061,106.1,1.0999999999999943,1.54,not_applicable
Sweden,SWE,2001,1.061,106.1,1.0999999999999943,1.57,not_applicable
Sweden,SWE,2002,1.059,105.89999999999999,0.8999999999999915,1.65,not_applicable
Sweden,SWE,2003,1.062,106.2,1.2000000000000028,1.71,not_applicable
Sweden,SWE,2004,1.06,106.0,1.0,1.75,not_applicable
Sweden,SWE,2005,1.058,105.80000000000001,0.8000000000000114,1.77,not_applicable
Sweden,SWE,2006,1.059,105.89999999999999,0.8999999999999915,1.85,not_applicable
Sweden,SWE,2007,1.06,106.0,1.0,1.88,not_applicable
Sweden,SWE,2008,1.062,106.2,1.2000000000000028,1.91,not_applicable
Sweden,SWE,2009,1.06,106.0,1.0,1.94,not_applicable
Sweden,SWE,2010,1.056,105.60000000000001,0.6000000000000085,1.98,not_applicable
Sweden,SWE,2011,1.053,105.3,0.29999999999999716,1.9,not_applicable
Sweden,SWE,2012,1.057,105.69999999999999,0.6999999999999886,1.91,not_applicable
Sweden,SWE,2013,1.06,106.0,1.0,1.89,not_applicable
Sweden,SWE,2014,1.061,106.1,1.0999999999999943,1.88,not_applicable
Sweden,SWE,2015,1.067,106.69999999999999,1.6999999999999886,1.85,not_applicable
Sweden,SWE,2016,1.056,105.60000000000001,0.6000000000000085,1.85,not_applicable
Sweden,SWE,2017,1.056,105.60000000000001,0.6000000000000085,1.78,not_applicable
Sweden,SWE,2018,1.057,105.69999999999999,0.6999999999999886,1.76,not_applicable
Sweden,SWE,2019,1.059,105.89999999999999,0.8999999999999915,1.71,not_applicable
Sweden,SWE,2020,1.058,105.80000000000001,0.8000000000000114,1.67,not_applicable
Sweden,SWE,2021,1.057,105.69999999999999,0.6999999999999886,1.67,not_applicable
Sweden,SWE,2022,1.057,105.69999999999999,0.6999999999999886,1.53,not_applicable
Sweden,SWE,2023,1.056,105.60000000000001,0.6000000000000085,1.45,not_applicable
Thailand,THA,1960,1.064,106.4,1.4000000000000057,6.325,not_applicable
Thailand,THA,1961,1.064,106.4,1.4000000000000057,6.324,not_applicable
Thailand,THA,1962,1.064,106.4,1.4000000000000057,6.331,not_applicable
Thailand,THA,1963,1.063,106.3,1.2999999999999972,6.342,not_applicable
Thailand,THA,1964,1.063,106.3,1.2999999999999972,6.309,not_applicable
Thailand,THA,1965,1.063,106.3,1.2999999999999972,6.258,not_applicable
Thailand,THA,1966,1.063,106.3,1.2999999999999972,6.182,not_applicable
Thailand,THA,1967,1.063,106.3,1.2999999999999972,6.077,not_applicable
Thailand,THA,1968,1.064,106.4,1.4000000000000057,5.928,not_applicable
Thailand,THA,1969,1.064,106.4,1.4000000000000057,5.704,not_applicable
Thailand,THA,1970,1.064,106.4,1.4000000000000057,5.452,not_applicable
Thailand,THA,1971,1.064,106.4,1.4000000000000057,5.253,not_applicable
Thailand,THA,1972,1.065,106.5,1.5,5.077,not_applicable
Thailand,THA,1973,1.065,106.5,1.5,4.845,not_applicable
Thailand,THA,1974,1.065,106.5,1.5,4.598,not_applicable
Thailand,THA,1975,1.064,106.4,1.4000000000000057,4.364,not_applicable
Thailand,THA,1976,1.064,106.4,1.4000000000000057,4.119,not_applicable
Thailand,THA,1977,1.064,106.4,1.4000000000000057,3.865,not_applicable
Thailand,THA,1978,1.063,106.3,1.2999999999999972,3.617,not_applicable
Thailand,THA,1979,1.064,106.4,1.4000000000000057,3.451,not_applicable
Thailand,THA,1980,1.064,106.4,1.4000000000000057,3.293,not_applicable
Thailand,THA,1981,1.064,106.4,1.4000000000000057,3.127,not_applicable
Thailand,THA,1982,1.064,106.4,1.4000000000000057,2.943,not_applicable
Thailand,THA,1983,1.064,106.4,1.4000000000000057,2.755,not_applicable
Thailand,THA,1984,1.064,106.4,1.4000000000000057,2.582,not_applicable
Thailand,THA,1985,1.064,106.4,1.4000000000000057,2.45,not_applicable
Thailand,THA,1986,1.064,106.4,1.4000000000000057,2.358,not_applicable
Thailand,THA,1987,1.064,106.4,1.4000000000000057,2.255,not_applicable
Thailand,THA,1988,1.064,106.4,1.4000000000000057,2.171,not_applicable
Thailand,THA,1989,1.064,106.4,1.4000000000000057,2.136,not_applicable
Thailand,THA,1990,1.064,106.4,1.4000000000000057,2.065,not_applicable
Thailand,THA,1991,1.064,106.4,1.4000000000000057,2.036,not_applicable
Thailand,THA,1992,1.064,106.4,1.4000000000000057,2.008,not_applicable
Thailand,THA,1993,1.064,106.4,1.4000000000000057,1.967,not_applicable
Thailand,THA,1994,1.064,106.4,1.4000000000000057,1.928,not_applicable
Thailand,THA,1995,1.064,106.4,1.4000000000000057,1.888,not_applicable
Thailand,THA,1996,1.064,106.4,1.4000000000000057,1.865,not_applicable
Thailand,THA,1997,1.064,106.4,1.4000000000000057,1.845,not_applicable
Thailand,THA,1998,1.064,106.4,1.4000000000000057,1.815,not_applicable
Thailand,THA,1999,1.064,106.4,1.4000000000000057,1.768,not_applicable
Thailand,THA,2000,1.064,106.4,1.4000000000000057,1.734,not_applicable
Thailand,THA,2001,1.064,106.4,1.4000000000000057,1.711,not_applicable
Thailand,THA,2002,1.064,106.4,1.4000000000000057,1.688,not_applicable
Thailand,THA,2003,1.064,106.4,1.4000000000000057,1.673,not_applicable
Thailand,THA,2004,1.064,106.4,1.4000000000000057,1.665,not_applicable
Thailand,THA,2005,1.064,106.4,1.4000000000000057,1.644,not_applicable
Thailand,THA,2006,1.064,106.4,1.4000000000000057,1.631,not_applicable
Thailand,THA,2007,1.064,106.4,1.4000000000000057,1.616,not_applicable
Thailand,THA,2008,1.064,106.4,1.4000000000000057,1.587,not_applicable
Thailand,THA,2009,1.064,106.4,1.4000000000000057,1.565,not_applicable
Thailand,THA,2010,1.064,106.4,1.4000000000000057,1.562,not_applicable
Thailand,THA,2011,1.064,106.4,1.4000000000000057,1.571,not_applicable
Thailand,THA,2012,1.064,106.4,1.4000000000000057,1.563,not_applicable
Thailand,THA,2013,1.064,106.4,1.4000000000000057,1.526,not_applicable
Thailand,THA,2014,1.064,106.4,1.4000000000000057,1.484,not_applicable
Thailand,THA,2015,1.064,106.4,1.4000000000000057,1.451,not_applicable
Thailand,THA,2016,1.064,106.4,1.4000000000000057,1.4,not_applicable
Thailand,THA,2017,1.064,106.4,1.4000000000000057,1.363,not_applicable
Thailand,THA,2018,1.064,106.4,1.4000000000000057,1.323,not_applicable
Thailand,THA,2019,1.064,106.4,1.4000000000000057,1.285,not_applicable
Thailand,THA,2020,1.064,106.4,1.4000000000000057,1.259,not_applicable
Thailand,THA,2021,1.064,106.4,1.4000000000000057,1.234,not_applicable
Thailand,THA,2022,1.064,106.4,1.4000000000000057,1.221,not_applicable
Thailand,THA,2023,1.064,106.4,1.4000000000000057,1.212,not_applicable
Turkiye,TUR,1960,1.045,104.5,-0.5,6.383,not_applicable
Turkiye,TUR,1961,1.045,104.5,-0.5,6.419,not_applicable
Turkiye,TUR,1962,1.045,104.5,-0.5,6.382,not_applicable
Turkiye,TUR,1963,1.045,104.5,-0.5,6.339,not_applicable
Turkiye,TUR,1964,1.045,104.5,-0.5,6.291,not_applicable
Turkiye,TUR,1965,1.045,104.5,-0.5,6.22,not_applicable
Turkiye,TUR,1966,1.045,104.5,-0.5,6.152,not_applicable
Turkiye,TUR,1967,1.045,104.5,-0.5,6.057,not_applicable
Turkiye,TUR,1968,1.045,104.5,-0.5,5.962,not_applicable
Turkiye,TUR,1969,1.046,104.60000000000001,-0.3999999999999915,5.872,not_applicable
Turkiye,TUR,1970,1.046,104.60000000000001,-0.3999999999999915,5.775,not_applicable
Turkiye,TUR,1971,1.046,104.60000000000001,-0.3999999999999915,5.671,not_applicable
Turkiye,TUR,1972,1.047,104.69999999999999,-0.30000000000001137,5.548,not_applicable
Turkiye,TUR,1973,1.047,104.69999999999999,-0.30000000000001137,5.41,not_applicable
Turkiye,TUR,1974,1.047,104.69999999999999,-0.30000000000001137,5.243,not_applicable
Turkiye,TUR,1975,1.048,104.80000000000001,-0.19999999999998863,5.087,not_applicable
Turkiye,TUR,1976,1.048,104.80000000000001,-0.19999999999998863,4.931,not_applicable
Turkiye,TUR,1977,1.048,104.80000000000001,-0.19999999999998863,4.784,not_applicable
Turkiye,TUR,1978,1.049,104.89999999999999,-0.10000000000000853,4.691,not_applicable
Turkiye,TUR,1979,1.049,104.89999999999999,-0.10000000000000853,4.579,not_applicable
Turkiye,TUR,1980,1.049,104.89999999999999,-0.10000000000000853,4.453,not_applicable
Turkiye,TUR,1981,1.05,105.0,0.0,4.351,not_applicable
Turkiye,TUR,1982,1.051,105.1,0.09999999999999432,4.205,not_applicable
Turkiye,TUR,1983,1.052,105.2,0.20000000000000284,4.056,not_applicable
Turkiye,TUR,1984,1.053,105.3,0.29999999999999716,3.911,not_applicable
Turkiye,TUR,1985,1.053,105.3,0.29999999999999716,3.779,not_applicable
Turkiye,TUR,1986,1.053,105.3,0.29999999999999716,3.658,not_applicable
Turkiye,TUR,1987,1.054,105.4,0.4000000000000057,3.542,not_applicable
Turkiye,TUR,1988,1.055,105.5,0.5,3.445,not_applicable
Turkiye,TUR,1989,1.055,105.5,0.5,3.336,not_applicable
Turkiye,TUR,1990,1.055,105.5,0.5,3.107,not_applicable
Turkiye,TUR,1991,1.054,105.4,0.4000000000000057,3.003,not_applicable
Turkiye,TUR,1992,1.054,105.4,0.4000000000000057,2.939,not_applicable
Turkiye,TUR,1993,1.054,105.4,0.4000000000000057,2.916,not_applicable
Turkiye,TUR,1994,1.054,105.4,0.4000000000000057,2.874,not_applicable
Turkiye,TUR,1995,1.055,105.5,0.5,2.835,not_applicable
Turkiye,TUR,1996,1.056,105.60000000000001,0.6000000000000085,2.779,not_applicable
Turkiye,TUR,1997,1.058,105.80000000000001,0.8000000000000114,2.744,not_applicable
Turkiye,TUR,1998,1.061,106.1,1.0999999999999943,2.707,not_applicable
Turkiye,TUR,1999,1.063,106.3,1.2999999999999972,2.63,not_applicable
Turkiye,TUR,2000,1.062,106.2,1.2000000000000028,2.487,not_applicable
Turkiye,TUR,2001,1.06,106.0,1.0,2.392,not_applicable
Turkiye,TUR,2002,1.059,105.89999999999999,0.8999999999999915,2.268,not_applicable
Turkiye,TUR,2003,1.058,105.80000000000001,0.8000000000000114,2.202,not_applicable
Turkiye,TUR,2004,1.057,105.69999999999999,0.6999999999999886,2.197,not_applicable
Turkiye,TUR,2005,1.056,105.60000000000001,0.6000000000000085,2.197,not_applicable
Turkiye,TUR,2006,1.055,105.5,0.5,2.193,not_applicable
